Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/riskLevel/_description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskLevel} > ${_ description}
Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/resultCode;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode}
Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/resultCode/Code;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${RiskAnalysisResult code}
Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/resultCode/Description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${Description}
Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/resultCode/ValidFrom;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${Valid from}
Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/resultCode/ValidTo;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${Valid to}
Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/resultCode/Lng;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${Description language}
Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/resultCode/_description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${_ description}
Header/RiskAnalysisDeclaration/RiskAnalysisRequest/RiskAnalysis/RiskAnalysisResult/resultText;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisRequest} ${IX_RiskAnalysisRequest} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultText}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment[];${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/riskAnalysisRequestID;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RiskAnalysisRequestID}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/riskIdentificationCode;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RiskAnalysisIdentificationCode}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/riskIdentificationCode/Code;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RiskAnalysisIdentificationCode} > ${RiskAnIndicator code}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/riskIdentificationCode/Description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RiskAnalysisIdentificationCode} > ${Description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/riskIdentificationCode/ValidFrom;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RiskAnalysisIdentificationCode} > ${Valid from}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/riskIdentificationCode/ValidTo;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RiskAnalysisIdentificationCode} > ${Valid to}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/riskIdentificationCode/Lng;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RiskAnalysisIdentificationCode} > ${Description language}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/riskIdentificationCode/_description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RiskAnalysisIdentificationCode} > ${_ description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/assessmentResultVersion;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$AssessmentResultVersion}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/AssessmentDateTime;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$AssessmentDateAndTime}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/valid;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$IsRecordValid}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis[];${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/sequenceNumber;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$SequenceNumber}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/houseSequenceNumber;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$HouseSequenceNumber}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/declarationGoodsItemNumber;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$DeclarationGoodsItemNumber}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult[];${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/sequenceNumber;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$SequenceNumber}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAnalysisType;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAnalysisType}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAnalysisType/Code;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAnalysisType} > ${RiskAnalysisType}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAnalysisType/Description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAnalysisType} > ${Description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAnalysisType/ValidFrom;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAnalysisType} > ${Valid from}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAnalysisType/ValidTo;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAnalysisType} > ${Valid to}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAnalysisType/Lng;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAnalysisType} > ${Description language}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAnalysisType/_description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAnalysisType} > ${_ description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskLevel;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskLevel}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskLevel/Code;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskLevel} > ${RiskLevel code}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskLevel/Description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskLevel} > ${Description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskLevel/ValidFrom;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskLevel} > ${Valid from}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskLevel/ValidTo;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskLevel} > ${Valid to}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskLevel/Lng;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskLevel} > ${Description language}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskLevel/_description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskLevel} > ${_ description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAreaCode;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAreaCode}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAreaCode/Code;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAreaCode} > ${Code}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAreaCode/Description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAreaCode} > ${Description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAreaCode/ValidFrom;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAreaCode} > ${Valid from}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAreaCode/ValidTo;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAreaCode} > ${Valid to}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAreaCode/_description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAreaCode} > ${_ description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/riskAreaCode/Lng;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RiskAreaCode} > ${Description language}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/resultCode;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/resultCode/Code;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${RiskAnalysisResult code}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/resultCode/Description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${Description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/resultCode/ValidFrom;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${Valid from}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/resultCode/ValidTo;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${Valid to}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/resultCode/Lng;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${Description language}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/resultCode/_description;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultCode} > ${_ description}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/resultText;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$ResultText}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/RACompletionDateTime;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$RACompletionDateTime}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/ControlRecommendations;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$CONTROLRECOMMENDATIONS}
Header/RiskAnalysisDeclaration/RiskAnalysisAssessment/RiskAnalysis/RiskAnalysisResult/ControlRecommendations/controlRecomendCode;${L_main$$Header} > ${L_Model$$RiskAnalysisDeclaration} ${IX_RiskAnalysisDeclaration} > ${L_Model$$RiskAnalysisAssessment} ${IX_RiskAnalysisAssessment} > ${L_Model$$RISKANALYSIS1} ${IX_RiskAnalysis} > ${L_Model$$RISKANALYSISRESULT1} ${IX_RiskAnalysisResult} > ${L_Model$$CONTROLRECOMMENDATIONS} > ${L_Model$$ControlRecomendCode}
